DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
AVRO,19,92.81474539206498,RandomForest,None,None,None,1.0,0.9649122807017544,0.9947267011459284,0.9763981528989226,55.0,0.0,173.0,2.0
AVRO,19,92.81474539206498,NaiveBayes,None,None,None,0.5777777777777777,0.45614035087719296,0.7807524591826387,0.3726132024004366,26.0,19.0,154.0,31.0
AVRO,19,92.81474539206498,IBk,None,None,None,0.9482758620689655,0.9649122807017544,0.9820505019774871,0.9420304466176026,55.0,3.0,170.0,2.0
AVRO,19,92.81474539206498,RandomForest,GreedyStepwise,None,None,0.9482758620689655,0.9649122807017544,0.9874252104249062,0.9420304466176026,55.0,3.0,170.0,2.0
AVRO,19,92.81474539206498,NaiveBayes,GreedyStepwise,None,None,0.6111111111111112,0.38596491228070173,0.7754791603285671,0.34802730533379606,22.0,14.0,159.0,35.0
AVRO,19,92.81474539206498,IBk,GreedyStepwise,None,None,0.9491525423728814,0.9824561403508771,0.9864111144914309,0.9538939560990277,56.0,3.0,170.0,1.0
AVRO,19,92.81474539206498,RandomForest,BestFirst,None,None,0.9482758620689655,0.9649122807017544,0.9874252104249062,0.9420304466176026,55.0,3.0,170.0,2.0
AVRO,19,92.81474539206498,NaiveBayes,BestFirst,None,None,0.6111111111111112,0.38596491228070173,0.7754791603285671,0.34802730533379606,22.0,14.0,159.0,35.0
AVRO,19,92.81474539206498,IBk,BestFirst,None,None,0.9491525423728814,0.9824561403508771,0.9864111144914309,0.9538939560990277,56.0,3.0,170.0,1.0
AVRO,19,92.81474539206498,RandomForest,None,None,SensitiveLearning,0.9821428571428571,0.9649122807017544,0.9953351587060136,0.9648066918290318,55.0,1.0,172.0,2.0
AVRO,19,92.81474539206498,NaiveBayes,None,None,SensitiveLearning,0.5777777777777777,0.45614035087719296,0.7807524591826387,0.3726132024004366,26.0,19.0,154.0,31.0
AVRO,19,92.81474539206498,IBk,None,None,SensitiveLearning,0.9482758620689655,0.9649122807017544,0.9820505019774871,0.9420304466176026,55.0,3.0,170.0,2.0
AVRO,19,92.81474539206498,RandomForest,GreedyStepwise,None,SensitiveLearning,0.9482758620689655,0.9649122807017544,0.9874252104249062,0.9420304466176026,55.0,3.0,170.0,2.0
AVRO,19,92.81474539206498,RandomForest,BestFirst,None,SensitiveLearning,0.9482758620689655,0.9649122807017544,0.9874252104249062,0.9420304466176026,55.0,3.0,170.0,2.0
AVRO,19,92.81474539206498,NaiveBayes,GreedyStepwise,None,SensitiveLearning,0.6111111111111112,0.38596491228070173,0.7754791603285671,0.34802730533379606,22.0,14.0,159.0,35.0
AVRO,19,92.81474539206498,NaiveBayes,BestFirst,None,SensitiveLearning,0.6111111111111112,0.38596491228070173,0.7754791603285671,0.34802730533379606,22.0,14.0,159.0,35.0
AVRO,19,92.81474539206498,IBk,GreedyStepwise,None,SensitiveLearning,0.9491525423728814,0.9824561403508771,0.9864111144914309,0.9538939560990277,56.0,3.0,170.0,1.0
AVRO,19,92.81474539206498,IBk,BestFirst,None,SensitiveLearning,0.9491525423728814,0.9824561403508771,0.9864111144914309,0.9538939560990277,56.0,3.0,170.0,1.0
